ticker,degree,weighted_degree,betweenness,eigenvector,community,rank_degree,rank_weighted_degree,rank_betweenness,rank_eigenvector
FBNC,108,81.42964447342055,0.00014295934336992053,0.09401536434044894,40,65.0,64.0,1140.0,57.0
PNC,107,80.9898449743495,0.05218692400543952,0.079766025377818,40,69.0,65.0,18.0,93.0
TFC,106,80.26422061248454,0.001161350366555801,0.08071470168435013,40,70.0,70.0,455.0,91.0
OCFC,105,78.62022567397722,0.00012227005923272014,0.09164059193544044,40,71.0,73.0,1144.0,64.0
CBU,105,80.93728720118695,0.00016061616185588623,0.0953483580031223,40,71.0,66.0,1135.0,51.0
PB,105,80.21496264915145,0.0009866543971255035,0.09295150698728216,40,71.0,71.0,506.0,60.0
INDB,104,79.01049596709811,0.00013993971178864514,0.0940517196392195,40,74.0,72.0,1141.0,56.0
CAC,103,77.00865869318044,0.0002929418763051962,0.08811292939999095,40,75.0,76.0,780.0,76.0
CPF,102,76.44944041731391,0.00012114616364371408,0.09148799592481546,40,76.0,78.0,1146.0,66.0
WAFD,102,77.75384308419716,0.0002980703008286054,0.0922140129779515,40,76.0,74.0,778.0,62.0
GABC,102,77.34127698324873,7.1494809412441955e-06,0.09042350066560093,40,76.0,75.0,1186.0,69.0
THFF,101,75.73286384868241,3.8313849819356e-06,0.08818683543537875,40,79.0,79.0,1199.0,75.0
TMP,100,75.44884277459172,0.0004824270002979156,0.08626241655753036,40,80.0,81.0,746.0,79.0
PFBC,100,74.38862824678799,0.00012290848841323924,0.08900769392930684,40,80.0,83.0,1143.0,72.0
BOH,100,74.6807620693609,0.000745390881932531,0.08829452135945186,40,80.0,82.0,596.0,73.0
CHCO,100,76.53870862739578,6.791845027530681e-06,0.09020264800562619,40,80.0,77.0,1187.0,70.0
IBCP,99,71.94072651145673,0.006221168934458073,0.07747440541354417,40,84.0,88.0,162.0,95.0
NBHC,99,73.92552163929541,0.00010141770600515529,0.08925517840251537,40,84.0,85.0,1157.0,71.0
COLB,99,75.64487845123404,0.00016540711010271827,0.09104446825413892,40,84.0,80.0,1134.0,68.0
SYBT,99,74.32806394157782,3.169470216245596e-06,0.08828496730276658,40,84.0,84.0,1202.0,74.0
PGC,99,71.546130266749,0.0017395674218061742,0.08191989786978342,40,84.0,89.0,387.0,88.0
WASH,96,72.03606784550657,5.861187761105039e-06,0.08513872207306242,40,89.0,87.0,1189.0,83.0
TRST,96,71.14286787202457,0.0036385017563519994,0.08315683435084611,40,89.0,91.0,287.0,86.0
FMBH,96,70.56622463976204,3.0565662903721875e-05,0.08208906623999475,40,89.0,92.0,1176.0,87.0
FCBC,96,70.17974820419585,0.0011828730612931226,0.08025969951349597,40,89.0,94.0,453.0,92.0
CBSH,95,72.4614448926602,0.00022935233335196525,0.08523762566316054,40,93.0,86.0,1122.0,82.0
SFBS,95,70.55592205114299,9.575620249453946e-05,0.08564758654778518,40,93.0,93.0,1158.0,81.0
FHB,94,71.28889902109803,0.00010492146469973092,0.0863583672495579,40,95.0,90.0,1153.0,78.0
BANF,93,68.40466414525244,0.0005807918287172967,0.08109352514971342,40,96.0,97.0,625.0,90.0
MTB,92,69.47129737833765,0.0004571712456589662,0.0752316692504533,40,97.0,96.0,751.0,96.0
SBSI,92,69.77003819531244,2.146764543068099e-06,0.08458987655664316,40,97.0,95.0,1206.0,84.0
USB,91,67.98859149704641,0.0007822443074924929,0.06786061371424643,40,99.0,98.0,592.0,103.0
LKFN,91,67.69543156036559,5.3919878415838425e-06,0.08110445318503404,40,99.0,99.0,1190.0,89.0
HAFC,89,65.00765347851613,0.00029132868770536703,0.07813768957052897,40,101.0,100.0,784.0,94.0
EVT,85,62.87150657411429,0.04375808499124398,9.274455630239342e-05,29,102.0,103.0,26.0,345.0
ZION,85,63.867726407017685,0.0006386117518117865,0.07322752326869217,40,102.0,101.0,609.0,99.0
TCBI,84,62.10630934401977,0.00045307756098640417,0.07436451352834986,40,104.0,104.0,753.0,97.0
BAC,84,63.42422582022785,0.024092700591727016,0.056491829578782383,54,104.0,102.0,45.0,112.0
PRK,82,60.30947504944882,0.00028979015728378176,0.07381911499850605,40,106.0,105.0,792.0,98.0
AROW,80,57.95180977741229,0.0030162296550683976,0.06526031913770437,40,107.0,108.0,338.0,106.0
NFBK,80,58.683738016887276,0.000291552828185011,0.06951891736425056,40,107.0,107.0,783.0,102.0
CCNE,79,57.87498801533986,0.003909056697736054,0.06974573120016554,40,109.0,109.0,272.0,101.0
WABC,79,59.02448198245411,1.8329613052126948e-06,0.07227395253645356,40,109.0,106.0,1208.0,100.0
AOD,77,55.871991812441266,0.07550900523844793,9.045342689663607e-05,29,111.0,110.0,12.0,346.0
BSRR,75,53.96635514180205,0.0006023645507144815,0.061464677850475664,40,112.0,112.0,616.0,108.0
FFIC,74,54.17745377927641,5.539431296542969e-07,0.06668738922554261,40,113.0,111.0,1227.0,104.0
FBK,72,52.60979939408335,6.97718354702751e-07,0.06538410664891349,40,114.0,113.0,1222.0,105.0
SF,70,50.97983510830197,0.07644527160741048,0.03626756547613865,54,115.0,114.0,11.0,123.0
WTBA,68,49.45284626252789,2.382129155660668e-07,0.05999116016238357,40,116.0,117.0,1240.0,109.0
PRU,67,49.68762827074964,0.01751650993800076,0.032554986981824796,54,117.0,116.0,62.0,126.0
CSQ,67,50.087583119867475,0.022372268628772563,8.959311104364071e-05,29,117.0,115.0,50.0,347.0
OZK,67,49.270627079799226,3.2077009095461012e-06,0.0616696154532177,40,117.0,118.0,1200.0,107.0
JRI,66,47.8901338285256,0.00899860962362285,3.175985666459308e-05,29,120.0,119.0,118.0,397.0
RBCAA,65,47.01531850953771,6.892799142256712e-07,0.05693026185346497,40,121.0,122.0,1223.0,111.0
FBP,65,47.50274923664275,1.854869972826574e-05,0.05764476536155684,40,121.0,121.0,1179.0,110.0
HPI,65,47.78476460047169,0.012639212898337108,2.1176834124423526e-05,29,121.0,120.0,93.0,418.0
TY,62,45.8984603515665,0.04868477703249446,8.661026929808435e-05,29,124.0,123.0,22.0,348.0
NFJ,60,42.690436544559354,0.03665800752777954,8.419068520934413e-05,29,125.0,127.0,33.0,354.0
STEW,59,43.35528038732247,0.18722185670294406,0.0030422435188947007,29,126.0,125.0,4.0,160.0
ETG,58,42.778108663399365,0.017613309762574265,8.564173985779538e-05,29,127.0,126.0,61.0,351.0
ETW,58,43.46425409882671,0.0023930945464192602,8.535443815240185e-05,29,127.0,124.0,352.0,353.0
EAD,57,41.113407868074994,0.006405849712582433,2.054667939943586e-05,29,129.0,130.0,160.0,421.0
BPOP,57,42.121444840160756,3.166616957674105e-05,0.048347296888355824,40,129.0,128.0,1174.0,114.0
BMRC,56,40.31531564144052,0.0,0.05068093498683726,40,131.0,132.0,1254.0,113.0
BDJ,56,41.76612299722763,0.015695918152585885,8.572677394783465e-05,29,131.0,129.0,68.0,350.0
HPF,54,40.04491796850432,0.004460559835083313,1.9481058862946786e-05,29,133.0,133.0,233.0,423.0
CII,53,40.869681856527,0.00355508715128429,8.57404278277796e-05,29,134.0,131.0,323.0,349.0
ETO,53,39.9540385515018,0.0018479626774375118,8.315290450892383e-05,29,134.0,134.0,383.0,356.0
NIE,53,38.829675298797376,0.004495765857888103,8.102859491841488e-05,29,134.0,137.0,216.0,357.0
ETY,52,39.84409900330453,0.011849815482095316,8.393474787824737e-05,29,137.0,135.0,98.0,355.0
FHN,51,37.27994011211231,3.6854143240092466e-05,0.045271416668315655,40,138.0,139.0,1172.0,116.0
CCBG,51,36.97033588583389,5.980754052161251e-07,0.04431881725052659,40,138.0,140.0,1226.0,117.0
MET,51,37.870370042670004,0.0011384284304434052,0.024755720264417296,54,138.0,138.0,495.0,131.0
AMP,50,36.208662966097044,0.023549692767933336,0.014693138055463276,54,141.0,142.0,47.0,141.0
OSBC,50,36.022190630068856,6.114813935908055e-08,0.0466063366815502,40,141.0,146.0,1250.0,115.0
PEO,50,34.11312022356017,0.05364928840109132,1.5544033429652836e-07,10,141.0,150.0,17.0,1269.0
EOS,49,36.235585806024375,0.003743760067342967,7.880135951143305e-05,29,144.0,141.0,280.0,360.0
HPS,49,36.10409616145943,0.0044623179697603176,1.9020030509532306e-05,29,144.0,145.0,232.0,427.0
C,49,36.20725246290616,0.00970261601320149,0.023382830081961455,54,144.0,143.0,112.0,134.0
DSU,48,35.553361082396464,0.0028438820162272204,1.3669447857324244e-05,29,147.0,147.0,346.0,442.0
JPM,48,36.199767325153545,0.0051444363828047086,0.025629733498166385,54,147.0,144.0,191.0,130.0
USA,47,35.10753847682104,0.0006303104314202008,8.045759243407172e-05,29,149.0,148.0,611.0,358.0
JPC,46,33.141515800471055,0.042538948984944334,1.1708517766449078e-05,29,150.0,151.0,28.0,446.0
PFG,46,34.33404398007585,0.005873542641154529,0.020535530686772812,54,150.0,149.0,170.0,136.0
CFFN,45,31.861516364310415,0.004195817673701456,0.03985034076631337,40,152.0,157.0,250.0,119.0
MSBI,45,32.35938516265406,0.0,0.041539444938757566,40,152.0,153.0,1254.0,118.0
ASA,45,27.865323545620537,0.022695657062092447,2.516318830464006e-09,26,152.0,177.0,48.0,1897.0
ISD,45,32.86132114263475,0.002285808879528349,1.8256873880212076e-05,29,152.0,152.0,359.0,430.0
NCV,45,32.30355008083034,0.005272804583776515,2.9973309549627395e-05,29,152.0,154.0,187.0,399.0
COF,44,32.18936808949439,0.0033017538577562932,0.021990422475435218,54,157.0,155.0,332.0,135.0
CHW,43,31.275053246291996,0.0007384509821258312,7.24625423857871e-05,29,158.0,160.0,598.0,370.0
WFC,43,31.899535304490364,1.7131565601479405e-05,0.029156440489108888,54,158.0,156.0,1181.0,128.0
GGZ,43,30.698128614135307,0.0010104820905133998,7.414794569310154e-05,29,158.0,162.0,503.0,367.0
FFA,43,30.715448715761095,0.006794631181860554,7.591215597151991e-05,29,158.0,161.0,154.0,365.0
HTB,42,30.173331529748562,0.0,0.03645216675496455,40,162.0,163.0,1254.0,121.0
BOE,42,31.423126694278327,0.0010371781904275955,7.77329261001022e-05,29,162.0,159.0,501.0,362.0
NZF,41,29.035833031549757,0.03670323116946293,2.4622787761080306e-07,33,164.0,167.0,32.0,1210.0
BGR,41,28.677138045290665,0.020164931117447587,1.4694565933700397e-07,10,164.0,169.0,55.0,1273.0
EXG,41,31.642482838771436,0.00031823418079270587,7.84356480973547e-05,29,164.0,158.0,775.0,361.0
BGB,40,29.728634037827316,0.0021441000194890652,9.817763571769493e-06,29,167.0,165.0,363.0,452.0
LNC,40,29.474209335104423,0.00022141232211838978,0.01952664148587817,54,167.0,166.0,1125.0,137.0
FMNB,40,28.660471813414507,0.0,0.036380247955059446,40,167.0,170.0,1254.0,122.0
SCD,40,28.207302509258998,0.002160904063660543,7.02786254198715e-05,29,167.0,172.0,362.0,374.0
HYT,40,28.724644673253287,0.0036730957623877752,1.9643067968181418e-05,29,167.0,168.0,284.0,422.0
AVK,39,28.027439006928404,0.0010577548946160973,3.434664619059859e-05,29,172.0,174.0,500.0,393.0
FRST,39,28.018704473096868,4.189868061054757e-08,0.035640539418196095,40,172.0,175.0,1252.0,124.0
HTD,39,28.436821933462458,0.0062536460312161805,1.7078851049553233e-05,29,172.0,171.0,161.0,433.0
ETV,39,29.78241431703551,0.00032199449155152695,7.529075073289677e-05,29,172.0,164.0,774.0,366.0
AX,39,28.035618154695772,0.0,0.036487435661636286,40,172.0,173.0,1254.0,120.0
HAL,38,27.14687186946898,0.0074023990415594725,8.255028401246668e-08,10,177.0,182.0,141.0,1346.0
JQC,38,27.92348552865309,0.0017345233588869644,9.133541475785896e-06,29,177.0,176.0,400.0,462.0
KRNY,38,27.112860784658302,0.0,0.03512705903172446,40,177.0,183.0,1254.0,125.0
NCZ,38,27.316213562393305,0.005678545971962046,3.0196819602481576e-05,29,177.0,181.0,171.0,398.0
MS,37,27.542593861771042,0.00808636955925724,0.013206557840350349,54,181.0,180.0,130.0,143.0
EOI,37,27.666806184975222,0.006171813756879596,7.361711195572785e-05,29,181.0,179.0,166.0,368.0
SPXX,37,27.702779349704535,5.975032357546739e-05,7.330997997542347e-05,29,181.0,178.0,1165.0,369.0
IGA,35,25.96615344997185,0.00015102821781526945,7.139162556461193e-05,29,184.0,184.0,1137.0,372.0
CNO,35,25.085681849815227,0.0007127718467942392,0.018134331358165404,54,184.0,186.0,601.0,139.0
ATMP,35,23.928309572873758,0.007544624219506394,8.655498450439685e-08,10,184.0,191.0,138.0,1338.0
GAM,35,24.95513439427558,0.0008163910160248498,7.047884565732115e-05,29,184.0,187.0,589.0,373.0
QQQX,35,24.48218301718329,0.0036940090283916365,6.593685942767558e-05,29,184.0,188.0,283.0,378.0
RJF,35,25.648336187662355,5.353607462953998e-05,0.01922685407329294,54,184.0,185.0,1169.0,138.0
CUBI,34,24.33219094196867,6.181197069577737e-06,0.0304800699336477,40,190.0,189.0,1188.0,127.0
FFC,33,23.986163069798163,0.002187348813448138,8.291048407713377e-06,29,191.0,190.0,361.0,468.0
VLT,33,22.66298199542355,0.0018572955410476406,1.0617919271047339e-05,29,191.0,196.0,382.0,448.0
DVN,32,23.88829628039612,0.0018969517572949906,8.593449960055613e-08,10,193.0,192.0,381.0,1339.0
FLC,32,23.504310227387194,0.007650736044237718,8.252098587821166e-06,29,193.0,193.0,134.0,470.0
EVV,31,22.42087457758129,0.004340553891484542,9.576281476545635e-06,29,195.0,197.0,236.0,454.0
GHY,31,22.731033545299308,0.005433436025634715,1.2305993958017282e-05,29,195.0,195.0,178.0,444.0
L,31,20.553502848860056,0.02613695030423127,0.0027544207656973042,54,195.0,215.0,40.0,162.0
LGI,31,22.332721584532315,0.00029064451343760515,6.714480329238856e-05,29,195.0,198.0,786.0,376.0
CHY,30,22.23667805995504,0.00011746439057090217,2.729987229575008e-05,29,199.0,199.0,1147.0,402.0
SLB,30,20.87768780432184,0.0052255909652535034,6.268809540833535e-08,10,199.0,210.0,188.0,1408.0
AGD,30,22.029486606669387,5.275449367669245e-06,6.668550701128201e-05,29,199.0,201.0,1191.0,377.0
CHI,30,21.682607732661975,0.000348282505161955,2.7055083177582363e-05,29,199.0,203.0,767.0,403.0
IQI,30,21.680136918620246,0.0068616468655496995,1.536326160255492e-08,33,199.0,204.0,153.0,1622.0
VET,29,20.86904672904925,0.007564171739036832,7.681186267165592e-08,10,204.0,212.0,135.0,1355.0
GS,29,21.50810989297291,0.001592377697301082,0.010865754535962663,54,204.0,205.0,407.0,149.0
IDA,29,21.700293835352127,0.001137408420057513,8.17319429156999e-08,8,204.0,202.0,496.0,1348.0
OFG,29,20.870658817744967,0.0,0.026711296551901378,40,204.0,211.0,1254.0,129.0
JFR,29,21.371256068660927,0.0004511850817589858,6.113098959243839e-06,29,204.0,206.0,754.0,497.0
BGH,29,20.906541130966687,0.0008149464253395628,9.289734160266231e-06,29,204.0,209.0,590.0,458.0
LNT,29,22.735193182960998,0.0015694133874037176,8.718114947672011e-08,8,204.0,194.0,409.0,1335.0
BIT,29,20.67707887833839,0.0003432007254251181,7.316873685117364e-06,29,204.0,214.0,770.0,485.0
COP,29,22.058947639902737,0.0007790581251768348,8.191673948740573e-08,10,204.0,200.0,593.0,1347.0
ADX,28,20.227406813442833,0.002538270991931977,6.3841179659825e-05,29,213.0,217.0,350.0,379.0
DTE,28,20.418896688216073,0.046997788709373066,1.0482716574133621e-07,8,213.0,216.0,25.0,1316.0
CCD,27,19.427225804079413,0.0005851280826763759,2.063046669601663e-05,29,215.0,220.0,624.0,420.0
AEE,27,21.031793581022395,0.0006381693598065014,8.467230906872757e-08,8,215.0,208.0,610.0,1341.0
CMS,27,21.206025802915335,0.00055845246453597,8.562863671413556e-08,8,215.0,207.0,739.0,1340.0
DUK,27,20.77781436226003,0.017431968965029753,8.308616310428698e-08,8,215.0,213.0,64.0,1344.0
AXP,27,19.491906498489858,0.006939138193872041,0.010317750542613266,54,215.0,219.0,152.0,150.0
GLO,27,19.25149116286555,0.00034446215065644497,3.292686349076403e-05,29,215.0,222.0,769.0,395.0
ATO,27,20.174540027325385,0.0019132674884391446,7.85129342887324e-08,8,215.0,218.0,380.0,1352.0
AAT,27,19.303392532592955,0.0075105936693320476,1.1375199580056613e-08,11,215.0,221.0,139.0,1655.0
FUND,26,18.5335244357036,0.00029131240841940925,6.214736678974478e-05,29,223.0,228.0,785.0,381.0
PH,26,18.467060318880165,0.0958846314925632,0.0004981402136328907,16,223.0,229.0,9.0,276.0
AWF,26,17.82747658366277,0.0006248321805844995,8.955138077152549e-06,29,223.0,235.0,612.0,464.0
ETB,26,18.626477232694775,0.00028910089621277823,5.6296314026656056e-05,29,223.0,227.0,818.0,385.0
HTH,26,18.81490186959463,0.0,0.024571071571352902,40,223.0,224.0,1254.0,132.0
TRGP,25,18.108291827823383,0.009248881547663831,1.011651010813463e-07,10,228.0,234.0,117.0,1323.0
POR,25,18.132280156850136,0.0022074028024028783,6.884541267952894e-08,8,228.0,233.0,360.0,1387.0
EOG,25,18.974408212239513,0.0005898577609580028,7.512144129566537e-08,10,228.0,223.0,619.0,1364.0
BLW,25,18.335089726035438,7.730162164021414e-05,9.044442470225376e-06,29,228.0,230.0,1162.0,463.0
ETJ,25,18.712334116918644,0.0,5.6825944821297506e-05,29,228.0,225.0,1254.0,384.0
NTRS,25,18.303710979225425,9.653351856416043e-08,0.011656234535733986,54,228.0,232.0,1249.0,146.0
FPF,25,16.75818952727455,0.033992086916612776,5.1840825752078586e-06,29,228.0,248.0,34.0,506.0
BGY,25,18.319181293638206,1.8044928347571324e-06,6.0338756049349575e-05,29,228.0,231.0,1209.0,382.0
NIC,25,17.770962631972736,0.0,0.02359202272988545,40,228.0,236.0,1254.0,133.0
MUR,25,18.68086532103712,0.0013741216965942596,7.054145714487395e-08,10,228.0,226.0,437.0,1376.0
STK,25,16.01148518438965,0.07203632904472339,2.66868642559325e-05,29,228.0,256.0,14.0,404.0
PFL,24,17.471401069814846,0.001648309506525494,7.25496551461305e-06,29,239.0,241.0,402.0,486.0
SYF,24,17.573112527322778,0.0003553919253899834,0.011572950810603637,54,239.0,239.0,764.0,147.0
HIO,24,16.855323534922416,0.0006694336330112316,7.872584883606821e-06,29,239.0,246.0,605.0,478.0
NI,24,17.71942718198204,0.00012322388603888034,7.321704285019272e-08,8,239.0,237.0,1142.0,1371.0
PNW,23,17.17026650504114,5.9231827624513304e-05,7.250477824639694e-08,8,243.0,245.0,1166.0,1373.0
WAL,23,16.015228301707946,0.003909607786450806,0.01738965276582916,40,243.0,255.0,261.0,140.0
KYN,23,17.176256449150074,0.07244686476339764,1.651844185062744e-06,10,243.0,244.0,13.0,739.0
FANG,23,17.55833868351975,0.0007264381730416353,7.045577142051585e-08,10,243.0,240.0,599.0,1379.0
HIW,23,17.40401017952542,0.0014161862627813878,6.9045916241889235e-09,11,243.0,242.0,435.0,1735.0
SO,23,17.60532079306092,0.0004942790581910099,7.550964554445135e-08,8,243.0,238.0,743.0,1362.0
DFP,23,16.699096508251333,0.0007082273877380112,8.119147718157066e-06,29,243.0,250.0,602.0,474.0
FRT,23,17.301443506669926,0.010273915863929842,1.5580303158001273e-08,11,243.0,243.0,109.0,1619.0
BST,22,13.522046563279202,0.040327936783270686,1.4290300416179511e-05,29,251.0,285.0,29.0,439.0
VMO,22,16.206378145133577,0.0005864786440097224,1.44876509160801e-08,33,251.0,254.0,622.0,1631.0
AEP,22,16.848181095028938,0.00020903284059439796,7.380535043640878e-08,8,251.0,247.0,1128.0,1369.0
PDT,22,14.677244132444796,0.005664799553138168,7.367047456954335e-06,29,251.0,267.0,172.0,484.0
BXP,22,16.729174292680252,0.0010985718495650787,6.580717341806927e-09,11,251.0,249.0,498.0,1738.0
NAD,22,16.332211407958443,0.001158097654917545,1.49911490587574e-08,33,251.0,252.0,456.0,1627.0
NNN,22,16.28789509506447,0.0975647302918171,1.8829834769793881e-07,11,251.0,253.0,8.0,1244.0
MTDR,22,16.68200173377686,0.001288338049169704,6.243117553287809e-08,10,251.0,251.0,443.0,1410.0
VKQ,21,15.613992668438204,0.0008742946473504438,1.4318651543668839e-08,33,259.0,259.0,509.0,1633.0
CVE,21,15.769756256534286,0.00019278962385657454,6.357319154153097e-08,10,259.0,257.0,1132.0,1403.0
TYG,21,12.926786963818927,0.012366946480577658,3.0647414318791787e-07,10,259.0,300.0,96.0,1164.0
BTO,21,13.61917157128627,0.0011564482972404337,0.013676553347769637,40,259.0,283.0,458.0,142.0
STT,21,15.44656527888474,4.818348270212971e-08,0.00891831428735036,54,259.0,261.0,1251.0,153.0
OKE,21,15.679566589101299,0.0033476533345358516,9.682500134416447e-08,10,259.0,258.0,330.0,1326.0
PTEN,21,14.693486339845037,0.005142122987366558,3.872786470408112e-08,10,259.0,265.0,192.0,1486.0
LDP,20,14.405287432011905,0.0007746302731328929,6.040776638986364e-06,29,266.0,268.0,594.0,499.0
ETR,20,14.922369218605386,3.8612747331095576e-05,6.44226179535959e-08,8,266.0,264.0,1171.0,1400.0
MKSI,20,13.01839468384522,0.007961398981346943,1.1832737309321672e-08,57,266.0,298.0,132.0,1651.0
BK,20,14.68137355627613,0.0,0.008713275683424695,54,266.0,266.0,1254.0,154.0
XEL,20,15.45692489703453,0.00020903284059439796,6.932431680520497e-08,8,266.0,260.0,1128.0,1386.0
FRA,20,14.959083592863825,0.00010428692774224042,4.485328154108777e-06,29,266.0,263.0,1154.0,540.0
WEC,20,15.235170867833046,0.00028910089621277823,6.579801411074375e-08,8,266.0,262.0,818.0,1396.0
RQI,19,14.341718665120554,0.1225461563122276,8.695966177032093e-06,29,273.0,269.0,5.0,465.0
IGD,19,13.960157097466478,0.0,4.9947158969476954e-05,29,273.0,275.0,1254.0,388.0
DSL,19,13.347794162286537,0.0006677258644031804,6.5243954907103685e-06,29,273.0,287.0,606.0,493.0
SPG,19,14.051007584300566,0.05077259151920825,9.53703426710837e-09,11,273.0,272.0,19.0,1698.0
XOM,19,14.216266097472605,1.8254558400703886e-05,5.972515606094398e-08,10,273.0,270.0,1180.0,1416.0
NEA,19,13.980130023881035,0.0005795585781130736,1.414502792144219e-08,33,273.0,274.0,628.0,1634.0
OGE,19,13.910332365070774,8.242687833034036e-07,5.940652177622366e-08,8,273.0,277.0,1219.0,1419.0
PAAS,19,13.932442273948556,0.0036259998072660678,1.7433028214145487e-09,26,273.0,276.0,289.0,2028.0
OVV,19,12.699474312340394,0.000991541520337734,4.5782380627325996e-08,10,273.0,305.0,505.0,1463.0
EXC,19,13.852863264424872,0.00028955863929844847,5.6958467641556366e-08,8,273.0,278.0,794.0,1427.0
ITT,19,13.068268110821665,0.022547809401304224,0.000335709407959299,16,273.0,297.0,49.0,303.0
SU,19,14.215011057513133,4.096862198600574e-06,5.956222699213206e-08,10,273.0,271.0,1197.0,1417.0
CNQ,19,14.04374914973262,0.0004123565185044351,5.8652585619537896e-08,10,273.0,273.0,758.0,1423.0
ERC,19,13.81266855545188,0.00029219259166846686,4.772876193850588e-06,29,273.0,282.0,781.0,526.0
EVRG,18,13.235432318266408,8.22567438847949e-05,6.18245845631185e-08,8,287.0,292.0,1160.0,1412.0
EMD,18,12.061754243527607,0.002027144891556571,4.890267144168779e-06,29,287.0,320.0,368.0,518.0
MCHP,18,12.728044705306244,0.024719588400421003,9.886912352606695e-09,57,287.0,304.0,44.0,1684.0
EMO,18,12.382468678696373,0.001151336820230853,7.981086913907945e-08,10,287.0,313.0,493.0,1349.0
PHM,18,13.827742509639169,0.020942128578006,1.98256958829909e-09,55,287.0,279.0,53.0,1962.0
ACV,18,13.161834420488978,1.0465740340060051e-06,1.8407952086758437e-05,29,287.0,294.0,1216.0,429.0
SHEL,18,13.561578886481193,0.00434319495066505,7.8562931308487e-08,10,287.0,284.0,235.0,1351.0
IIM,18,13.32756269117308,0.0014920206623010718,1.3224767947326776e-08,33,287.0,289.0,415.0,1639.0
DOC,18,12.759705204919833,0.005305993850234384,1.1347571867483472e-08,11,287.0,303.0,186.0,1656.0
ED,18,13.81843368984544,0.0,6.095296052751615e-08,8,287.0,281.0,1254.0,1415.0
NWE,18,13.085218845189232,0.001981721530568724,4.609697954567242e-08,8,287.0,296.0,375.0,1461.0
KRG,18,13.818554178885744,0.004442892969672434,1.0451299188923739e-08,11,287.0,280.0,234.0,1671.0
LRCX,18,13.333887953774484,0.06614951807455294,4.162433938341935e-07,57,287.0,288.0,15.0,1069.0
KGC,18,13.436210015071138,0.00029014487167132436,1.7370721146181198e-09,26,287.0,286.0,788.0,2033.0
EOD,18,12.968175765326276,0.0,2.1846133844838215e-05,29,287.0,299.0,1254.0,417.0
TKR,18,11.99090897156492,0.015506270744797069,1.367574927853336e-05,16,287.0,324.0,71.0,441.0
AMAT,18,13.319982263371935,0.0014942119330670937,1.3332064260172106e-08,57,287.0,290.0,414.0,1638.0
UE,17,13.085526826353364,0.005370771331161687,1.0406434710427131e-08,11,304.0,295.0,179.0,1672.0
THQ,17,11.05378329950606,0.11457646718704825,9.188602035766772e-06,29,304.0,339.0,6.0,461.0
TMHC,17,13.24971414204198,0.0008685684610807479,1.927809716912166e-09,55,304.0,291.0,510.0,1978.0
AWP,17,12.590248255788689,0.0005466827173921936,1.2982361519123054e-05,29,304.0,307.0,740.0,443.0
PDM,17,12.548122324708233,0.0016412940163511964,4.265905250537688e-09,11,304.0,308.0,403.0,1794.0
BP,17,12.798906659739012,4.284448513271872e-06,5.131839473213687e-08,10,304.0,302.0,1196.0,1437.0
BKH,17,12.481217715496944,6.724156249367801e-05,5.0784656302317504e-08,8,304.0,311.0,1163.0,1438.0
CET,17,12.32662854628302,0.0,5.2768110364491695e-05,29,304.0,315.0,1254.0,386.0
MPWR,17,10.918464583371819,0.007553242748385842,9.731331374557232e-09,57,304.0,341.0,136.0,1690.0
GLQ,17,11.84432553304216,0.0003097876714528926,1.8200915144001735e-05,29,304.0,327.0,776.0,431.0
VGM,17,12.869665114319755,5.02784167326571e-06,1.3646439785714857e-08,33,304.0,301.0,1192.0,1637.0
ITW,17,11.59750060916569,0.060635219852790856,8.223300446347896e-06,16,304.0,331.0,16.0,472.0
DRH,17,12.403389570043549,0.015639641773407858,1.5554901708289017e-09,11,304.0,312.0,70.0,2073.0
RNP,17,12.540826750247636,0.0013049797614659113,5.844605618599127e-06,29,304.0,309.0,440.0,501.0
BRX,17,13.20046763919917,0.0015601696704973034,1.0467357909506016e-08,11,304.0,293.0,410.0,1670.0
SM,17,12.210729611684451,0.0006904500828185699,4.413743361615861e-08,10,304.0,317.0,603.0,1471.0
PK,16,12.013622480335831,0.025102002637562067,1.3741197286772404e-09,11,320.0,322.0,43.0,2106.0
OXY,16,11.794406075340184,0.0005927147500759817,4.684438970127723e-08,10,320.0,328.0,618.0,1456.0
MTH,16,12.612156150633885,0.0036227363323344834,1.9310538770672714e-09,55,320.0,306.0,290.0,1976.0
CLDT,16,11.869420053803168,0.011314374165341427,2.116858975079271e-09,11,320.0,325.0,101.0,1939.0
NRO,16,11.785939481867434,0.0003872615176318627,6.4646354448150635e-06,29,320.0,329.0,760.0,494.0
NRK,16,11.042674574136628,0.0005807149816979247,1.1898549826633537e-08,33,320.0,340.0,626.0,1650.0
AKR,16,12.371152603444358,0.0010705091385235072,1.0067672733834893e-08,11,320.0,314.0,499.0,1679.0
RLJ,16,12.009839127535793,0.010909627664454342,1.5356452937049315e-09,11,320.0,323.0,104.0,2078.0
REG,16,12.487859418840786,0.001405034746828949,1.445565969298349e-08,11,320.0,310.0,436.0,1632.0
PPL,16,11.505557148633564,0.0014459559100949003,5.0324713302829095e-08,8,320.0,332.0,416.0,1440.0
PFN,16,11.73400488034475,5.520751977894516e-05,4.781767192009115e-06,29,320.0,330.0,1168.0,523.0
CVX,16,11.84933654672234,0.004053529724956567,7.402209103031982e-08,10,320.0,326.0,254.0,1368.0
