source,target,correlation,distance,edge_type
CCS,MHO,0.835892253411395,0.5729009453450135,MST+Strong
LEN,TOL,0.8358790178679811,0.572924047552586,Strong
BGY,BOE,0.8358369469030498,0.5729974748582235,MST+Strong
BUSE,TRMK,0.8357759623937717,0.5731038956528358,Strong
PEBO,TOWN,0.8357669307568587,0.5731196545977835,Strong
BANR,FRME,0.8357217674706298,0.5731984517239561,Strong
IQI,VKQ,0.8357121208182473,0.5732152809926698,MST+Strong
BANR,BUSE,0.8356996630096936,0.5732370137915144,Strong
FCF,TOWN,0.8356847363556374,0.5732630524364231,Strong
FRME,STBA,0.8356220816305893,0.5733723369145232,Strong
CII,GDV,0.8356012821808421,0.5734086114092776,Strong
CTBI,SRCE,0.8355928576293136,0.5734233032772325,Strong
AAL,UAL,0.8355516519502565,0.5734951578692596,Strong
CBU,FULT,0.8354855209508834,0.5736104584979542,Strong
HTD,PDT,0.8353956437719431,0.5737671238892255,MST+Strong
AEE,XEL,0.8353922520514376,0.5737730351777824,Strong
RNST,SFNC,0.835365225949761,0.5738201356701226,Strong
FNB,FULT,0.8353579254872916,0.5738328580914628,Strong
BANR,FCF,0.8353021409473524,0.5739300637754526,Strong
JFR,JQC,0.8352758029634502,0.5739759525216188,MST+Strong
FULT,HOPE,0.835244231063526,0.5740309555006141,Strong
CSQ,EOS,0.8351592983605453,0.5741788948393257,Strong
KEY,WBS,0.8350977976101415,0.5742859956325916,Strong
CVX,PEO,0.8350751270217488,0.5743254704055031,MST+Strong
CMS,ED,0.8349884138915444,0.5744764331257733,Strong
GDV,GGZ,0.8349847270943425,0.5744828507547594,MST+Strong
EMO,NML,0.8349676842067792,0.5745125164750038,MST+Strong
CATY,TCBK,0.8349573187208004,0.5745305584200019,MST+Strong
FFBC,SFNC,0.834952959984262,0.5745381449751409,Strong
WEC,XEL,0.834940878774269,0.5745591722803335,Strong
EGP,STAG,0.8347795450929718,0.5748398992885378,Strong
SFNC,TRMK,0.8345888861372192,0.5751714768011029,Strong
EWBC,ZION,0.8345704915590528,0.5752034569453615,Strong
CII,ETY,0.8344877955611308,0.5753472072390187,Strong
CBSH,FULT,0.8342882027227441,0.5756940112199465,Strong
BOKF,CATY,0.8342486010290083,0.575762796594208,Strong
AWR,CWT,0.8341900217677923,0.5758645296112753,MST+Strong
CATY,EFSC,0.8341815982319737,0.5758791570599275,Strong
FFBC,UCB,0.8341603531768987,0.5759160473942383,Strong
NWBI,UBSI,0.8341496698916938,0.5759345971693421,Strong
BUSE,IBOC,0.8341397487856796,0.5759518230100854,MST+Strong
ONB,UMBF,0.8340964262984333,0.576027037041781,Strong
BK,STT,0.8340685832525531,0.5760753713663637,MST+Strong
TCBK,TOWN,0.8340534057585197,0.5761017171324527,Strong
PHM,TMHC,0.8340522344466916,0.5761037502973025,Strong
CPT,EQR,0.8340477547828833,0.5761115260383474,Strong
NBTB,UCB,0.8339955824536172,0.576202078348183,Strong
PNFP,WBS,0.8339492899777211,0.576282413443754,Strong
DVN,MUR,0.8339426710579768,0.5762938988780346,MST+Strong
BAC,RF,0.8339254917258931,0.5763237081260962,Strong
BMA,SUPV,0.8339233029651467,0.5763275059110979,Strong
ABCB,FCF,0.8339152791907068,0.5763414279908969,Strong
HST,PK,0.8338778638431552,0.5764063430546975,MST+Strong
BUSE,FNB,0.8338764724993554,0.5764087568742249,Strong
NEA,NZF,0.8338669505845339,0.576425276016703,Strong
CBU,UCB,0.8337381587179825,0.5766486647552693,Strong
BAC,WFC,0.8337273828143548,0.5766673515739299,MST+Strong
FITB,HWC,0.833720554608534,0.5766791922576469,Strong
MTDR,SM,0.8337073093300331,0.5767021599924295,MST+Strong
INN,XHR,0.8336192066050111,0.5768549096523127,MST+Strong
SFNC,STBA,0.8336136204411269,0.5768645933993057,Strong
MTB,PNC,0.8335359752737697,0.5769991763013711,Strong
FRME,SFNC,0.8335238906240438,0.5770201198848377,Strong
CATY,FIBK,0.8335124552775993,0.5770399374781622,MST+Strong
DRH,PEB,0.8335115714906736,0.577041469063232,MST+Strong
TCBK,WSBC,0.8334309445082246,0.5771811769137579,Strong
DVN,EOG,0.8333906298168056,0.5772510202384997,MST+Strong
FFBC,STBA,0.8333154780324425,0.5773811946497002,Strong
KB,SHG,0.8333073317240969,0.5773953035415219,MST+Strong
FFIN,UBSI,0.833287647141362,0.5774293945732897,MST+Strong
FULT,NWBI,0.8332663618976739,0.5774662554683626,Strong
KEY,USB,0.8332156420887775,0.577554080430954,Strong
SRCE,TOWN,0.8331370313213298,0.5776901741914436,Strong
BANR,HOMB,0.8329771439745819,0.577966877987689,Strong
RJF,SF,0.8329393120384427,0.578032331209176,MST+Strong
AUB,TOWN,0.8329134287375268,0.5780771077675939,Strong
ABCB,WTFC,0.832867016993879,0.5781573886168385,Strong
FPF,LDP,0.8328602944734352,0.5781690159919758,MST+Strong
CSQ,NIE,0.8328191905825955,0.5782401048308644,Strong
HOPE,STBA,0.8327513040982126,0.5783574948105841,Strong
STBA,WSBC,0.8327474975362139,0.57836407644975,Strong
ASB,KEY,0.8325988539326591,0.5786210263503063,Strong
DUK,SO,0.8325943252008854,0.5786288530640598,MST+Strong
AU,GFI,0.8325621847842966,0.5786843962225064,MST+Strong
ABCB,BUSE,0.8324789437530776,0.5788282236500262,Strong
FRME,HOMB,0.8324553305406128,0.5788690170658423,Strong
CVBF,FULT,0.8324051796924234,0.5789556465007947,Strong
STBA,TCBK,0.832389079772136,0.5789834543885757,Strong
HOPE,NBTB,0.8323859202330268,0.5789889114084538,Strong
HOPE,WSBC,0.832381166205462,0.5789971222632079,Strong
FRME,TCBK,0.8323109009645407,0.5791184663528858,Strong
ABCB,PNFP,0.8320428849986516,0.579581081474108,Strong
FIBK,UBSI,0.8320102671045627,0.5796373571388188,Strong
CATY,CVBF,0.8319615995854452,0.5797213130712977,Strong
FRME,SRCE,0.831928027167837,0.5797792214837697,Strong
ETW,GDV,0.8318669543459786,0.5798845499821864,Strong
EWBC,KEY,0.8318652104020007,0.5798875573729778,Strong
BANR,HOPE,0.8318517716398678,0.5799107316822688,Strong
FFBC,RNST,0.8318490270520228,0.5799154644393909,Strong
CTBI,PEBO,0.8317880594245295,0.5800205868337269,Strong
FRME,NBTB,0.8317844338968083,0.5800268374880453,Strong
CII,EOS,0.8317754264308886,0.5800423666752479,Strong
NBTB,ONB,0.8317694778662096,0.5800526219814723,Strong
BUSE,TCBK,0.831732698076303,0.5801160261942381,Strong
KBH,TPH,0.8316967994439509,0.5801779047086317,Strong
FULT,TCBK,0.8315902043178912,0.5803616039713668,Strong
SRCE,UBSI,0.8315759236938547,0.5803862098743306,Strong
FRA,JFR,0.8315722503225365,0.5803925390241738,MST+Strong
HOPE,TRMK,0.8315574159073523,0.5804180977410124,Strong
TOWN,TRMK,0.8315047653616952,0.580508802066437,Strong
BANR,TCBK,0.8314980102596473,0.5805204384694008,Strong
CATY,EWBC,0.8314843262234374,0.5805440100053787,Strong
BANR,HFWA,0.8314794110642687,0.580552476414891,MST+Strong
FFBC,WSBC,0.8314457700083608,0.5806104201470021,Strong
CBU,SFNC,0.8313991107444834,0.5806907770156448,Strong
RNST,STBA,0.8313936051522065,0.5807002580467715,Strong
SHEL,TTE,0.8313096897337027,0.5808447473573249,MST+Strong
BANR,SFNC,0.8312805169007448,0.5808949700234204,Strong
HOPE,ONB,0.8312548825271359,0.5809390974497484,Strong
CUBE,PSA,0.8311918436839567,0.5810475992826117,Strong
ASB,VLY,0.8311539633636067,0.5811127887706367,Strong
GSBC,SRCE,0.8310811044876387,0.5812381534489306,Strong
EGP,TRNO,0.8310651317251952,0.5812656333808232,Strong
DHI,MTH,0.8310563092915163,0.5812808111549592,Strong
CTBI,GSBC,0.8310408728564043,0.5813073664484146,Strong
ASB,BOKF,0.8310387866058584,0.5813109553313813,Strong
HWC,PNFP,0.8309965258425642,0.5813836498516892,Strong
ABCB,AUB,0.8309934248987751,0.581388983557867,Strong
BAC,FITB,0.8309671604977483,0.5814341570672499,Strong
ASB,BUSE,0.8309667386804779,0.5814348825440767,Strong
ONB,RNST,0.8308654099924145,0.5816091299276267,Strong
HWC,UCB,0.8308602800474221,0.5816179501228929,Strong
CFG,EWBC,0.8308194956364958,0.5816880682350364,Strong
FRME,TRMK,0.830695338676297,0.5819014715975601,Strong
PB,UCB,0.830695280508764,0.581901571558689,Strong
HBAN,HWC,0.8306007345416856,0.5820640264752914,Strong
HOPE,SFNC,0.830589302092204,0.5820836673671508,Strong
CHCO,NBTB,0.8305571152488567,0.5821389606462418,Strong
ABCB,SFNC,0.8305192473809992,0.5822040065458168,Strong
RLJ,XHR,0.8305173008801923,0.5822073498673952,MST+Strong
ETW,EVT,0.8304683132935149,0.5822914849222597,Strong
STBA,TRMK,0.8303530531026272,0.5824893937186716,Strong
BAC,CFG,0.8302207055788371,0.5827165596088083,Strong
MHO,MTH,0.8301979551425037,0.5827556003291539,Strong
CTBI,TOWN,0.830184447177774,0.5827787793360806,Strong
BXP,HIW,0.8301369541860938,0.5828602676695439,MST+Strong
CATY,SBCF,0.8301316202282356,0.5828694189469275,Strong
IQI,VMO,0.8301062482320513,0.5829129467904256,Strong
BPOP,FBP,0.8300681160967956,0.5829783596381676,MST+Strong
CSQ,ETY,0.8300443001914402,0.5830192103328325,Strong
CNQ,SU,0.8299847200350016,0.5831213938195003,MST+Strong
FULT,SSB,0.8299820130669958,0.5831260360042315,Strong
PEB,RLJ,0.829849997425954,0.5833523850539157,MST+Strong
EGP,REXR,0.8298253880915425,0.5833945695812698,Strong
BANR,STBA,0.8298240440394892,0.5833968734241054,Strong
AOD,CII,0.8297804035191899,0.5834716728013625,Strong
BGT,FRA,0.8297626611579781,0.5835020802739641,MST+Strong
NBTB,TCBK,0.8297325515061382,0.5835536796111593,Strong
CBU,FCF,0.82970550243491,0.583600030097823,Strong
UCB,WAFD,0.829702530070202,0.5836051232293938,Strong
PNFP,RF,0.8296400542987643,0.5837121648573648,Strong
UBSI,VLY,0.8296382223088566,0.5837153033648225,Strong
FFBC,HWC,0.8295529772099884,0.583861323928913,Strong
AOD,ETW,0.8294973974376344,0.5839565096175666,Strong
FULT,PNFP,0.8294011603505855,0.584121288174664,Strong
ASB,FCF,0.8293413114240127,0.584223738949364,Strong
FCF,SFNC,0.8293318417206247,0.5842399477601224,Strong
AWK,WTRG,0.8292852880332009,0.5843196248061485,MST+Strong
RF,USB,0.8292577902131439,0.5843666824637695,Strong
MHO,TPH,0.8292035171505849,0.584459550096352,Strong
ABCB,WSBC,0.8291992764562244,0.584466805804702,Strong
PNFP,WTFC,0.8291135225816401,0.5846135089413517,Strong
PEB,PK,0.8291130455911385,0.5846143248482053,Strong
ASB,HOPE,0.8290749442194625,0.5846794947328622,Strong
BUSE,PFS,0.8289698745949524,0.5848591717756465,MST+Strong
FFIN,GBCI,0.8289622722002162,0.5848721703069548,Strong
ABCB,BKU,0.828919846513924,0.58494470420045,Strong
INDB,UCB,0.8288999918131406,0.5849786460835292,MST+Strong
ABCB,SSB,0.8288938501815558,0.5849891448880812,Strong
CII,ETG,0.8288763414111668,0.5850190741998643,Strong
KIM,UE,0.8288445007486095,0.5850734983767262,Strong
BUSE,HWC,0.8287763666969374,0.5851899406228076,Strong
CATY,NWBI,0.8287117184481758,0.5853004041546942,Strong
ASB,SFNC,0.8286708776721415,0.5853701774567244,Strong
CCS,TMHC,0.8286674504601189,0.5853760322047378,Strong
EOI,ETY,0.8286367743305755,0.5854284340026961,Strong
EWBC,RF,0.8285637401969359,0.5855531740210518,Strong
ETV,ETW,0.8285379455261814,0.5855972241631932,Strong
CBU,CVBF,0.8285329581141935,0.5856057408970757,Strong
HWC,ONB,0.8284535234279262,0.5857413705246945,Strong
ETG,ETW,0.8284287286530234,0.5857836995802744,Strong
AOD,ETY,0.8284162362080321,0.58580502522933,Strong
BUSE,NBTB,0.8283914949793726,0.585847258286027,Strong
MTDR,OVV,0.8283336130644997,0.5859460503075352,MST+Strong
EVT,STEW,0.828318361676211,0.5859720783856327,Strong
ABCB,HOPE,0.8283026411677324,0.5859989058560904,Strong
HOMB,HWC,0.8280964165960886,0.5863507199687086,Strong
FCF,WSBC,0.8280777726379649,0.5863825157046125,Strong
BAC,MS,0.8280348718414478,0.5864556729345403,MST+Strong
FFC,FPF,0.8279430194406553,0.586612274947166,MST+Strong
DRH,INN,0.827888979795784,0.5867043892868298,Strong
FFBC,SRCE,0.827880299970478,0.5867191833058163,Strong
ASB,BANR,0.8277968626431188,0.5868613760623222,Strong
FFBC,HOPE,0.8276212972583825,0.5871604597409765,Strong
NBTB,NWBI,0.8276152976406088,0.5871706776728401,Strong
FRME,UCB,0.827614065350757,0.5871727763601494,Strong
CFR,HWC,0.8276015978891637,0.5871940090137779,Strong
PEBO,SRCE,0.8275723446681851,0.5872438255645008,Strong
UCB,WSBC,0.8275718861436213,0.587244606371789,Strong
CFG,ZION,0.8274991891700556,0.5873683866704853,Strong
ETO,GDV,0.8274837092250643,0.5873947408258533,Strong
AUB,RNST,0.8274316015271815,0.5874834439757745,Strong
FCF,UCB,0.8273030697033392,0.5877021869904191,Strong
FNB,ONB,0.8273026150264234,0.5877029606418136,Strong
NBTB,WSBC,0.8272917961951353,0.5877213690259436,Strong
LEN-B,TMHC,0.8272771207855839,0.5877463385073805,Strong
CATY,COLB,0.8272035554308221,0.587871490326207,MST+Strong
KRG,REG,0.827169190549299,0.5879299438720585,Strong
ETO,EVT,0.827143684052612,0.5879733258361097,Strong
BOH,FHB,0.8271340187295513,0.5879897639762935,MST+Strong
ETG,GDV,0.8271129562705896,0.588025584017244,Strong
ASB,FITB,0.8270751853193867,0.5880898140260776,Strong
CVBF,TCBK,0.8270267602269641,0.5881721512840198,Strong
EQR,MAA,0.8269844624831181,0.5882440607721967,Strong
HD,LOW,0.8269666670399184,0.5882743117969399,MST+Strong
HWC,UMBF,0.8269183317582603,0.5883564705886044,Strong
FFIN,UMBF,0.8268895915207043,0.5884053169020411,Strong
CATY,CBU,0.8268860771107277,0.5884112896423255,Strong
AUB,ONB,0.826881771655141,0.588418606682112,Strong
CATY,FFIN,0.82687608856808,0.5884282648410424,Strong
CATY,CFR,0.8268436498240154,0.5884833900391491,Strong
FRME,RNST,0.8267808295413333,0.5885901298164399,Strong
ABCB,FRME,0.8267041559109084,0.5887203819965665,Strong
KBH,MHO,0.8266740951733558,0.5887714409287261,Strong
MTB,TFC,0.8266503305394184,0.5888118026340532,Strong
FFBC,UVSP,0.8266458068855655,0.588819485265959,Strong
CATY,GSBC,0.8266230527186587,0.5888581277036793,Strong
GDV,USA,0.8266043129286267,0.5888899507911021,MST+Strong
BKU,KEY,0.8266008267782292,0.588895870628706,Strong
NBTB,TMP,0.8265928532531602,0.5889094102607629,MST+Strong
CATY,WAFD,0.8265518839874734,0.5889789741790901,Strong
HOPE,RNST,0.8265432559302925,0.5889936231738124,Strong
TOWN,UCB,0.82648369118024,0.5890947441961437,Strong
LRCX,MKSI,0.8264420154745694,0.5891654852847892,MST+Strong
BANR,CVBF,0.8264007315763259,0.5892355529390163,Strong
BKU,HWC,0.8263529220195347,0.5893166856291535,Strong
DEI,HIW,0.8263427334768491,0.5893339741151038,Strong
ABCB,ONB,0.8263156417142139,0.5893799424578107,Strong
CATY,WSFS,0.826295322139827,0.5894144176386814,MST+Strong
CVBF,HOPE,0.8262933956490687,0.5894176861122024,Strong
FITB,MTB,0.8262916445274272,0.5894206570397288,Strong
EWBC,FITB,0.8262793773885662,0.5894414688693591,Strong
FULT,UMBF,0.8261408048923171,0.5896765131963166,Strong
HWC,IBOC,0.8261386579276472,0.5896801541044989,Strong
ETV,EXG,0.826100444229225,0.5897449546554425,Strong
TOWN,UVSP,0.8260959446023126,0.5897525843905855,Strong
BUSE,ONB,0.8260642950468255,0.5898062477681538,Strong
EFR,EFT,0.8260536501975329,0.5898242955363354,MST+Strong
EFSC,UCB,0.8260443746227434,0.5898400213231663,Strong
ASB,TRMK,0.8260308138944372,0.5898630113942775,Strong
BANR,TRMK,0.8259567548376298,0.5899885510115772,Strong
H,HLT,0.8259405024385652,0.5900160973421569,Strong
FR,TRNO,0.8259116498696564,0.590064996640783,Strong
AMH,INVH,0.8259095752570056,0.5900685125356112,MST+Strong
AKR,REG,0.8258865550744192,0.5901075239743699,Strong
HBAN,WBS,0.8258058650723076,0.5902442459316184,Strong
FFC,HPI,0.825792569490853,0.5902667710605892,MST+Strong
HFWA,TCBK,0.8257818310995536,0.5902849632176758,Strong
BUSE,FBNC,0.8257652686228604,0.5903130209933364,MST+Strong
ASB,AUB,0.8257206241361279,0.5903886446466804,Strong
E,TTE,0.8256738550754624,0.590467856745035,MST+Strong
EAD,ISD,0.8256086324271198,0.5905783056849958,MST+Strong
FFBC,PEBO,0.825579515061216,0.5906276067689082,Strong
PB,UBSI,0.8255592932683624,0.5906618435816513,Strong
CATY,PB,0.8255567868459728,0.5906660869798218,Strong
CB,TRV,0.8255216104286672,0.5907256377902228,MST+Strong
CFG,MTB,0.825502561836274,0.5907578830006858,Strong
CVBF,UCB,0.8254865487226105,0.5907849884304602,Strong
TCBK,UBSI,0.8254486026566372,0.5908492148481925,Strong
FIBK,FULT,0.8254482196288564,0.5908498631143848,Strong
BKU,CFG,0.825308409431585,0.5910864413407145,Strong
FLC,HPI,0.8252415131769104,0.5911996055869618,Strong
BANR,NBTB,0.8252034094825175,0.5912640535623361,Strong
FCF,FRME,0.825200925144317,0.5912682552880427,Strong
IDA,LNT,0.8251787740372102,0.5913057178191157,MST+Strong
CATY,CTBI,0.8251610364292292,0.5913357144140218,Strong
CVX,XOM,0.8251372343172123,0.5913759644807822,MST+Strong
TMHC,TOL,0.8251091138918456,0.5914235134117588,Strong
CBU,STBA,0.8250838057876252,0.5914663037103209,Strong
UBSI,UMBF,0.8250510807077278,0.5915216298535028,Strong
FPF,JPC,0.8249463122958516,0.5916987201340703,MST+Strong
CSQ,FFA,0.8249285487345878,0.5917287406665528,MST+Strong
ASB,FRME,0.824895814778413,0.5917840572735751,Strong
DRH,RLJ,0.8248917373081197,0.5917909473655039,Strong
FRME,HFWA,0.8248566551104924,0.5918502257995811,Strong
SSB,UBSI,0.8248328231835202,0.5918904912506701,Strong
MTB,USB,0.8247671143377061,0.5920014960492818,Strong
BANR,COLB,0.8247187121654119,0.5920832506237413,Strong
ONB,SSB,0.8247115020578732,0.5920954280217451,Strong
HOMB,PB,0.8246899485729702,0.5921318289486385,Strong
CTBI,NBTB,0.8246492788032634,0.5922005086062263,Strong
EGP,PLD,0.8246189389630584,0.5922517387681384,Strong
HFWA,NBTB,0.8245591435400544,0.5923526930131162,Strong
EVT,EXG,0.8245215720693558,0.5924161171518617,Strong
BUSE,RNST,0.8245119783764238,0.592432311110014,Strong
GSBC,TOWN,0.8244852836011747,0.5924773690172905,Strong
SRCE,STBA,0.824473771541926,0.5924967990767106,Strong
SRCE,UVSP,0.8244130785368858,0.5925992262281722,Strong
FRME,HOPE,0.8243518290701258,0.5927025745344358,Strong
FIBK,FRME,0.8243327572379143,0.592734751405864,Strong
FNB,UBSI,0.8243227566320295,0.5927516231407056,Strong
ATMP,KYN,0.8242503650833347,0.5928737385256077,MST+Strong
TFC,ZION,0.824234943927789,0.5928997488146053,Strong
ETY,GDV,0.8241550500360237,0.5930344846026684,Strong
CTBI,STBA,0.8241495508216826,0.5930437575395552,Strong
OHI,SBRA,0.8241470796016146,0.5930479245362644,MST+Strong
EWBC,WBS,0.8241343833625819,0.5930693326035634,Strong
CATY,RF,0.824000734140955,0.5932946415720355,Strong
HOMB,PNFP,0.8239463198066754,0.5933863500171277,Strong
DHI,KBH,0.8239420377768994,0.5933935662325647,Strong
ASB,BKU,0.8237705545616628,0.593682483215291,Strong
BUSE,MBWM,0.8237676157609892,0.593687433316574,MST+Strong
AEP,WEC,0.8237304849086892,0.593749972785365,Strong
BRK-B,STEW,0.8237285630125173,0.5937532096544536,MST+Strong
ASB,PB,0.8237264483621294,0.5937567711409625,Strong
FCF,SRCE,0.823647373889305,0.5938899327496553,Strong
CVBF,TRMK,0.8236165019908476,0.5939419130001728,Strong
DRH,PK,0.8235928405329245,0.5939817496642056,Strong
AUB,SFNC,0.8235488010530262,0.5940558878539524,Strong
AMT,CCI,0.8235449977759763,0.5940622900404026,MST+Strong
FCF,NWBI,0.8235426521406741,0.5940662384942034,Strong
GBCI,ONB,0.8234634014371897,0.5941996273354778,Strong
BKU,PNFP,0.8233523794611404,0.5943864408595803,Strong
UCB,UMBF,0.8233456141077526,0.5943978228295379,Strong
HOPE,TOWN,0.8232795321291976,0.5945089870991059,Strong
AUB,BANR,0.8232730366996182,0.5945199127033204,Strong
GBCI,UCB,0.8232604626134343,0.59454106231036,Strong
GSBC,PEBO,0.8232522172285183,0.5945549306354826,Strong
CATY,PEBO,0.8232204270447202,0.5946083971073396,Strong
FRME,PEBO,0.8232090418194576,0.5946275442334342,Strong
PHM,TPH,0.8231876090833817,0.5946635871089103,Strong
FFIN,HOMB,0.8231195888614051,0.5947779604837335,Strong
BANR,RNST,0.823082393244019,0.5948404941763481,Strong
AOD,EXG,0.8230634826346344,0.5948722843860952,Strong
CHW,CSQ,0.8229808456942383,0.5950111836020591,MST+Strong
CBU,TMP,0.822952644205086,0.5950585782843804,Strong
CTBI,WSBC,0.8228956842098297,0.595154292247263,Strong
BMO,CM,0.8228929225054631,0.5951589325458149,MST+Strong
CBU,RNST,0.8228500374602876,0.5952309846432936,Strong
FCF,UVSP,0.8228494709387185,0.5952319364101384,Strong
AUB,BUSE,0.8228059128285686,0.5953051102945973,Strong
FIBK,ONB,0.8227896941026566,0.5953323540634147,Strong
FITB,WBS,0.8227674631019695,0.5953696950601879,Strong
ADI,TXN,0.8227091210114295,0.5954676800441323,MST+Strong
FFBC,IBOC,0.822697545335881,0.5954871193638347,Strong
ETG,NFJ,0.8226903851710042,0.5954991432890492,Strong
BP,TTE,0.8226515204201456,0.5955644038722503,Strong
BUSE,HOPE,0.8226494793297447,0.5955678310155028,Strong
AUB,HOPE,0.8226378252209642,0.5955873987569512,Strong
RF,ZION,0.8226307228957354,0.5955993235460643,Strong
STBA,UCB,0.822625726644033,0.5956077120991081,Strong
ONB,TOWN,0.8225590198551671,0.5957196994305843,Strong
GSBC,NBTB,0.8225133355127584,0.5957963821428284,Strong
